PolicyNum,ClaimNum,Year,ClaimStatus,Claim,Deduct,EntityType,Description,CoverageGroup,CoverageCode,Fire5,CountyCode,county
130198,20081656,2006,Closed,100,5000,School,lightningdamageatHS,BC,VF,9,WOO,Wood
130232,20081656,2006,Closed,1666.5,500,School,winddamageatVikingMS,BC,VE,0,STC,St. Croix
130232,20081656,2006,Closed,5366,500,School,winddamageatVikingMS,BC,VE,0,STC,St. Croix
130232,20081656,2006,Closed,1195,500,School,winddamageatHS,BC,VE,0,STC,St. Croix
130232,20081656,2006,Closed,1661,500,School,lightningdamageatHS,BC,VF,0,STC,St. Croix
130232,20081656,2009,Closed,606,500,School,glassvandalismatGreenfield,BC,VE,0,STC,St. Croix
130245,20081656,2006,Closed,55720,1000,School,haildamage,BC,VE,6,LAC,La Crosse
130245,20081656,2006,Closed,32028.65,1000,School,vandalismdamageatoldHS,BC,VE,6,LAC,La Crosse
130427,20081656,2008,Closed,4555.8,500,School,lightningdamageatK-12school,BC,VF,7,LAF,Lafayette
130474,20081656,2006,Closed,6935.66,500,School,lightningdamage,BC,VF,6,LAF,Lafayette
130474,20081656,2006,Closed,5000,500,School,lightningdamage,BC,VF,6,LAF,Lafayette
130474,20081656,2007,Closed,8714.07,500,School,chemicalspillatHS,BC,VS,6,LAF,Lafayette
130474,20081656,2007,Closed,13507.99,500,School,lightningdamageatschool,BC,VF,6,LAF,Lafayette
130474,20081656,2007,Closed,2766,500,School,doordamagedatschool,BC,VE,6,LAF,Lafayette
130474,20081656,2007,Closed,1000,500,School,doordamagedatschool,BC,VE,6,LAF,Lafayette
130474,20081656,2008,Closed,4152.52,500,School,powersurge,BC,VS,6,LAF,Lafayette
130474,20081656,2008,Closed,4000,500,School,powersurge,BC,VS,6,LAF,Lafayette
130474,20081656,2009,Closed,500,500,School,smokedamageathighschool,BC,VF,6,LAF,Lafayette
130474,20081656,2010,Closed,1950,500,School,winddamagetoroof,BC,VS,6,LAF,Lafayette
130476,20081656,2006,Closed,1277.7,500,School,waterdamage,BC,VS,5,JAC,Jackson
130476,20081656,2006,Closed,500,500,School,waterdamage,BC,VS,5,JAC,Jackson
130476,20081656,2006,Closed,500,500,School,waterdamage,BC,VS,5,JAC,Jackson
130476,20081656,2009,Closed,5582.88,2500,School,windscreenfencedamaged,BC,VE,5,JAC,Jackson
130476,20081656,2010,Closed,3140,2500,School,vandalism&itemstakenfromschool,BC,VE,5,JAC,Jackson
130490,20081656,2006,Closed,30911,500,School,lightningdamage,BC,VF,6,LAF,Lafayette
130490,20081656,2007,Closed,6000.15,500,School,waterdamagetoequipment,BC,VS,6,LAF,Lafayette
130490,20081656,2007,Closed,2048.8,500,School,foodlossatHS,BC,VS,6,LAF,Lafayette
130490,20081656,2009,Closed,2404.5,500,School,lightningdamagetophones,BC,VF,6,LAF,Lafayette
130490,20081656,2009,Closed,12356.76,500,School,hail/winddamageatHollandale,BC,VE,6,LAF,Lafayette
130490,20081656,2010,Closed,3397.85,500,School,poweroutageinschooldmgdheatingsystem,BC,VF,6,LAF,Lafayette
130616,20081656,2006,Closed,7770.35,1000,School,waterdamageatpumphouse,BC,VS,9,VIL,Vilas
130616,20081656,2010,Closed,3351.7,1000,School,"lightningdamagetotelephonesystem,computer",BC,VF,9,VIL,Vilas
130658,20081656,2008,Closed,2864,1000,School,airconditionerdamagedatHS,BC,VS,5,CAL,Calumet
130714,20081656,2006,Closed,123914.04,5000,School,waterdamageatDixonES,BC,VS,0,WAU,Waukesha
130714,20081656,2009,Closed,15000,5000,School,waterdamagetoofficesupplies/records,BC,VE,0,WAU,Waukesha
130714,20081656,2010,Closed,131.2,5000,School,studentsbumpedanddamagedlightpole,BC,VS,0,WAU,Waukesha
130714,20081656,2010,Closed,55121.42,5000,School,molddamage,BC,VS,0,WAU,Waukesha
130714,20081656,2010,Closed,3000,5000,School,molddamage,BC,VS,0,WAU,Waukesha
130714,20081656,2010,Closed,3000,5000,School,molddamage,BC,VS,0,WAU,Waukesha
130714,20081656,2010,Closed,3000,5000,School,molddamage,BC,VS,0,WAU,Waukesha
130714,20081656,2010,Closed,3000,5000,School,molddamage,BC,VS,0,WAU,Waukesha
130714,20081656,2010,Closed,3000,5000,School,molddamage,BC,VS,0,WAU,Waukesha
130714,20081656,2010,Closed,3000,5000,School,molddamage,BC,VS,0,WAU,Waukesha
130714,20081656,2010,Closed,3000,5000,School,molddamage,BC,VS,0,WAU,Waukesha
130714,20081656,2010,Closed,3000,5000,School,molddamage,BC,VS,0,WAU,Waukesha
130716,20081656,2006,Closed,12772.5,5000,School,lightningdamageatHS,BC,VF,0,GRE,Green
130716,20081656,2006,Closed,10000,5000,School,lightningdamageatHS,BC,VF,0,GRE,Green
130721,20081656,2009,Closed,15881.71,2500,School,copierdamagedbywater,BC,VS,0,MIL,Milwaukee
130721,20081656,2010,Closed,137295.37,2500,School,waterdamagetoMiddleSchool&DeanElem,BC,VS,0,MIL,Milwaukee
130721,20081656,2010,Closed,2949,2500,School,playgroundequipmentdamaged,BC,VE,0,MIL,Milwaukee
130910,20081656,2007,Closed,25918.09,2500,School,waterdamageatschool,BC,VS,6,FON,Fond du Lac
130911,20081656,2006,Closed,22500,10000,School,waterdamageatHS,BC,VS,0,DAN,Dane
130911,20081656,2008,Closed,71071.24,10000,School,waterdamageatNikolayMS,BC,VS,0,DAN,Dane
130911,20081656,2010,Closed,23119.45,5000,School,"haildamagetogreenhouse,schoolwindows",BC,VE,0,DAN,Dane
130916,20081656,2007,Closed,17094.28,5000,School,waterdamageatES,BC,VS,0,MON,Monroe
131050,20081656,2009,Closed,37837.34,2500,School,waterdamageatWebster,BC,VS,0,OZA,Ozaukee
131112,20081656,2006,Closed,1991.6,5000,School,winddamage,BC,VE,0,WAP,Waupaca
131155,20081656,2006,Closed,2032.62,1000,School,powersurgedamage,BC,VS,0,BUF,Buffalo
131155,20081656,2009,Closed,2311.86,1000,School,breakin&theftofschoolequipment,BC,VE,0,BUF,Buffalo
131155,20081656,2010,Closed,3000,1000,School,damagetodoorsandsafetaken,BC,VE,0,BUF,Buffalo
131162,20081656,2007,Closed,3216.31,2500,School,haildamagetogreenhouse,BC,VE,5,MAT,Marathon
131162,20081656,2007,Closed,4000,2500,School,winddamageatHS,BC,VE,5,MAT,Marathon
131162,20081656,2008,Closed,3358.36,2500,School,vandalismdamageHighSchool,BC,VE,5,MAT,Marathon
131162,20081656,2008,Closed,4750,2500,School,athleticmatsdamaged,BC,VE,5,MAT,Marathon
131169,20081656,2010,Closed,12604.16,1000,School,RoofDamage,BC,VS,0,MAR,Marinette
131183,20081656,2006,Closed,1387.5,1000,School,lightningdamageatHS,BC,VF,5,COL,Columbia
131183,20081656,2006,Closed,9162.05,1000,School,HVACcontrolsdamagedatHS,BC,VF,5,COL,Columbia
131183,20081656,2008,Closed,4691.99,1000,School,roofHVACdamaged,BC,VE,5,COL,Columbia
131183,20081656,2008,Closed,7912.43,1000,School,roofdamagedathighschool,BC,VS,5,COL,Columbia
131262,20081656,2006,Closed,32699,10000,School,firelossatHS,BC,VF,0,BAR,Barron
131262,20081656,2006,Closed,20000,10000,School,firelossatHS,BC,VF,0,BAR,Barron
131295,20081656,2007,Closed,81573.27,2500,School,lightningdamagetoHVACatMS,BC,VF,0,LAF,Lafayette
131295,20081656,2007,Closed,11860,2500,School,winddamagetoroof,BC,VE,0,LAF,Lafayette
131380,20081656,2006,Closed,2589.57,500,School,pipebrokeatWilemanES,BC,VS,0,WAL,Walworth
131380,20081656,2006,Closed,1166.49,500,School,windowbroken,BC,VE,0,WAL,Walworth
131380,20081656,2007,Closed,4913,500,School,coilsfroze&splitatHS,BC,VS,0,WAL,Walworth
131380,20081656,2007,Closed,830.36,500,School,glassvandalismatDDHS,BC,VE,0,WAL,Walworth
131380,20081656,2007,Closed,1053.75,500,School,glassvandalismatPhoenixMS,BC,VE,0,WAL,Walworth
131380,20081656,2008,Closed,2142,500,School,GymWindows-Vandalism,BC,VE,0,WAL,Walworth
131380,20081656,2008,Closed,387.59,500,School,vandalismatphoenixmiddleschool,BC,VE,0,WAL,Walworth
131380,20081656,2008,Closed,300,500,School,vandalismatphoenixmiddleschool,BC,VE,0,WAL,Walworth
131380,20081656,2009,Closed,1899,1000,School,musicinstrumentsstolen,BC,VE,0,WAL,Walworth
131380,20081656,2009,Closed,9746.08,1000,School,breakin&theftatWileman,BC,VE,0,WAL,Walworth
131380,20081656,2010,Closed,1500,1000,School,"graffiti,brokendoor",BC,VE,0,WAL,Walworth
131407,20081656,2006,Closed,3884.32,2500,School,lightningdamageatMS,BC,VF,0,BRO,Brown
131420,20081656,2008,Closed,98176.51,500,School,smokeandfiredamageatschool,BC,VF,5,DOD,Dodge
131428,20081656,2006,Closed,6539.76,2500,School,foodspoilage,BC,VE,0,IOW,Iowa
131428,20081656,2010,Closed,13493.2,2500,School,"sinkhole,possiblebrokenwatermain",BC,VS,0,IOW,Iowa
131540,20081656,2006,Closed,9691.31,500,School,waterdamageatHS,BC,VS,0,WAL,Walworth
131540,20081656,2006,Closed,2262.85,500,School,foodspoilageatMS,BC,VS,0,WAL,Walworth
131540,20081656,2007,Closed,18491.06,500,School,lightningdamageatHS,BC,VF,0,WAL,Walworth
131540,20081656,2007,Closed,14200,500,School,waterdamagetomatsatHS,BC,VS,0,WAL,Walworth
131638,20081656,2007,Closed,6753.4,2500,School,breakin&vandalismatHS,BC,VE,0,WAL,Walworth
131638,20081656,2007,Closed,6990.89,2500,School,waterdamageatWestSideES,BC,VS,0,WAL,Walworth
131638,20081656,2009,Closed,40330,5000,School,vandalismathighschool,BC,VE,0,WAL,Walworth
131638,20081656,2010,Closed,10458,5000,School,windsdamageathleticentrancevestibuleroof,BC,VE,0,WAL,Walworth
131645,20081656,2007,Closed,6902.45,1000,School,lightningdamageatHS,BC,VF,6,DUN,Dunn
131645,20081656,2008,Closed,4284.86,1000,School,waterdamageatHigh,BC,VS,6,DUN,Dunn
131645,20081656,2009,Closed,66350,1000,School,waterdamagetogymfloor,BC,VE,6,DUN,Dunn
131750,20081656,2006,Closed,518.9,500,School,lightningdamagetocontroller,BC,VF,9,RUS,Rusk
131750,20081656,2006,Closed,200,500,School,lightningdamagetocontroller,BC,VF,9,RUS,Rusk
131750,20081656,2009,Closed,19459.56,500,School,fenceandtrackmatsdamaged,BC,VE,9,RUS,Rusk
131750,20081656,2009,Closed,8493.8,500,School,breakin&theftatschool,BC,VE,9,RUS,Rusk
132009,20081656,2006,Closed,1607.25,500,School,vandalismattheHS,BC,VE,0,TRE,Trempealeau
132009,20081656,2007,Closed,851.74,500,School,theftofequipmentoutofstate,BC,VE,0,TRE,Trempealeau
132009,20081656,2008,Closed,86404.55,500,School,firedamagetoBuilding008,BC,VF,0,TRE,Trempealeau
132009,20081656,2010,Closed,2540,500,School,studentdroppedcomputer,BC,VS,0,TRE,Trempealeau
132009,20081656,2010,Closed,3504.05,500,School,winddamagetofascia,BC,VE,0,TRE,Trempealeau
132016,20081656,2006,Closed,10212.1,1000,School,stormdamageinSoldier'sGrove,BC,VE,0,CRA,Crawford
132016,20081656,2006,Closed,9000,1000,School,stormdamageinSoldier'sGrove,BC,VE,0,CRA,Crawford
132128,20081656,2006,Closed,1044.67,2500,School,vandalismdamageatES,BC,VE,3,OCO,Oconto
132128,20081656,2009,Closed,52500,2500,School,moldincarpetsatGillettElementary,BC,VE,3,OCO,Oconto
132128,20081656,2010,Closed,14978.08,2500,School,lightningdamagetophonesystem,BC,VF,3,OCO,Oconto
132136,20081656,2010,Closed,10960,5000,School,waterfrozeinheatexchangecoils,BC,VS,0,BUF,Buffalo
132205,20081656,2007,Closed,6538.49,500,School,waterdamageatlibrary,BC,VS,0,ASH,Ashland
132205,20081656,2007,Closed,1453.28,500,School,theftoflaptopfromlibrary,BC,VE,0,ASH,Ashland
132233,20081656,2007,Closed,608.24,500,School,vandalismdamageatMS,BC,VE,6,BUR,Burnett
132233,20081656,2007,Closed,1543.15,500,School,waterdamageatHS,BC,VS,6,BUR,Burnett
132233,20081656,2008,Closed,834,500,School,glasscasedamagedatHS,BC,VS,6,BUR,Burnett
132233,20081656,2008,Closed,11750,500,School,winddamageatES&MS,BC,VE,6,BUR,Burnett
132233,20081656,2009,Closed,1325,500,School,winddamagetoHSdugout,BC,VE,6,BUR,Burnett
132233,20081656,2009,Closed,3635.45,500,School,lightningdamageatNelson,BC,VF,6,BUR,Burnett
132233,20081656,2010,Closed,2608.5,500,School,BaseballBattingCage,BC,VE,6,BUR,Burnett
132233,20081656,2010,Closed,1058.1,500,School,waterdamageatelementary,BC,VS,6,BUR,Burnett
132233,20081656,2010,Closed,865,500,School,electricalstormdamagedlightingsystem,BC,VF,6,BUR,Burnett
132296,20081656,2006,Closed,4755,1000,School,vandalismdamageatES,BC,VE,4,MIL,Milwaukee
132296,20081656,2007,Closed,12911.53,1000,School,powersurgedamageatHS,BC,VS,4,MIL,Milwaukee
132296,20081656,2007,Closed,3889,1000,School,elevatorfireatHS,BC,VF,4,MIL,Milwaukee
132296,20081656,2007,Closed,3000,1000,School,elevatorfireatHS,BC,VF,4,MIL,Milwaukee
132296,20081656,2008,Closed,25112.1,1000,School,lightningdamageathighschool,BC,VF,4,MIL,Milwaukee
132296,20081656,2009,Closed,8117.04,1000,School,theftofcomputersatmiddleschool,BC,VE,4,MIL,Milwaukee
132296,20081656,2010,Closed,6914.64,1000,School,vehiclehitanddamagedwooddoorandcementblock,BC,VS,4,MIL,Milwaukee
132296,20081656,2010,Closed,106701.23,1000,School,ceilingtilesfellfromceilingingymnasium,BC,VS,4,MIL,Milwaukee
132296,20081656,2010,Closed,30000,1000,School,ceilingtilesfellfromceilingingymnasium,BC,VS,4,MIL,Milwaukee
132296,20081656,2010,Closed,2455.01,1000,School,equipmentmissingfrompressbox,BC,VE,4,MIL,Milwaukee
132303,20081656,2006,Closed,2878.67,500,School,vandalismdamageatHS,BC,VE,0,MIL,Milwaukee
132303,20081656,2006,Closed,2000,500,School,vandalismdamageatHS,BC,VE,0,MIL,Milwaukee
132303,20081656,2006,Closed,1743.19,500,School,breakin&theftatHS,BC,VE,0,MIL,Milwaukee
132303,20081656,2006,Closed,698,500,School,vandalismdamage,BC,VE,0,MIL,Milwaukee
132303,20081656,2007,Closed,1884,500,School,fencegatedamagedatElmDaleES,BC,VE,0,MIL,Milwaukee
132303,20081656,2007,Closed,981.16,500,School,vandalismdamageatGlenwoodES,BC,VE,0,MIL,Milwaukee
132303,20081656,2007,Closed,1214.28,500,School,damaged/lostinstrument,BC,VE,0,MIL,Milwaukee
132303,20081656,2007,Closed,1000,500,School,damaged/lostinstrument,BC,VE,0,MIL,Milwaukee
132303,20081656,2007,Closed,871,500,School,vandalismdamageatHS,BC,VE,0,MIL,Milwaukee
132303,20081656,2009,Closed,2811.81,2500,School,poweroutagedamagedfireandburglaralarms,BC,VF,0,MIL,Milwaukee
132303,20081656,2009,Closed,2000,2500,School,poweroutagedamagedfireandburglaralarms,BC,VF,0,MIL,Milwaukee
132303,20081656,2010,Closed,6995,2500,School,vehicledamagedbuildingwallatloadingdock,BC,VE,0,MIL,Milwaukee
132308,20081656,2007,Closed,3127,500,School,winddamageatES,BC,VE,7,CLA,Clark
132308,20081656,2007,Closed,2171.03,500,School,lightningdamageatHS,BC,VF,7,CLA,Clark
132308,20081656,2010,Closed,2346,500,School,waterdamagetoroofmembraneabovekitchen,BC,VS,7,CLA,Clark
132420,20081656,2006,Closed,3682.8,25000,School,lightningdamage,BC,VF,0,WAU,Waukesha
132420,20081656,2006,Closed,1000,25000,School,lightningdamage,BC,VF,0,WAU,Waukesha
132420,20081656,2006,Closed,1000,25000,School,lightningdamage,BC,VF,0,WAU,Waukesha
132420,20081656,2007,Closed,512.7,25000,School,lightningdamageatTempletonMS,BC,VF,0,WAU,Waukesha
132420,20081656,2007,Closed,1026.25,25000,School,powersurgeatMS,BC,VS,0,WAU,Waukesha
132420,20081656,2007,Closed,800,25000,School,powersurgeatMS,BC,VS,0,WAU,Waukesha
132420,20081656,2007,Closed,952,25000,School,windowsbrokenatMapleAveES,BC,VE,0,WAU,Waukesha
132420,20081656,2008,Closed,1962.5,25000,School,lightningdamageatMapleSchool,BC,VF,0,WAU,Waukesha
132420,20081656,2009,Closed,2170,25000,School,lightningdamageatLannonElem,BC,VF,0,WAU,Waukesha
132420,20081656,2010,Closed,2000,25000,School,lightningdamagedstationcardonPAsystem,BC,VF,0,WAU,Waukesha
132420,20081656,2010,Closed,2000,25000,School,lightningdamagedstationcardonPAsystem,BC,VF,0,WAU,Waukesha
132420,20081656,2010,Closed,3000,25000,School,projectorsdamagedwhentheyfelloffcart,BC,VS,0,WAU,Waukesha
132420,20081656,2010,Closed,2000,25000,School,projectorsdamagedwhentheyfelloffcart,BC,VS,0,WAU,Waukesha
132422,20081656,2006,Closed,2619.34,500,School,vandalism/breakinatschool,BC,VE,9,DOD,Dodge
132427,20081656,2007,Closed,1791.4,500,School,treadmilldamagedatHS,BC,VE,0,SAW,Sawyer
132427,20081656,2007,Closed,1994.5,500,School,pipebroke&waterdamageatHS,BC,VS,0,SAW,Sawyer
132427,20081656,2008,Closed,2187.5,1000,School,lightningdamageatSommervilleField,BC,VF,0,SAW,Sawyer
132427,20081656,2008,Closed,3150,1000,School,vandalismtoslideatIntermediate,BC,VE,0,SAW,Sawyer
132427,20081656,2008,Closed,2020.5,1000,School,lightningdamage,BC,VF,0,SAW,Sawyer
132427,20081656,2010,Closed,10587.41,1000,School,fiberopticlinecutwhiletrenching,BC,VE,0,SAW,Sawyer
132427,20081656,2010,Closed,4000,1000,School,fiberopticlinecutwhiletrenching,BC,VE,0,SAW,Sawyer
132427,20081656,2010,Closed,3017.5,1000,School,smartboarddamaged-felloffwall,BC,VE,0,SAW,Sawyer
132436,20081656,2006,Closed,17300.3,2500,School,winddamageonCedarStreet,BC,VE,0,WAH,Washington
132436,20081656,2006,Closed,59325.77,500,School,lightningdamageatCedarSt.,BC,VF,0,WAH,Washington
132485,20081656,2010,Closed,944,500,School,lightningdamagetosecuritymonitor,BC,VF,0,GRA,Grant
132485,20081656,2010,Closed,3101.08,500,School,"lightningdamagetoballast,capacitor,fuse",BC,VF,0,GRA,Grant
132527,20081656,2006,Closed,6508.65,500,School,lightningdamage,BC,VF,6,IOW,Iowa
132527,20081656,2006,Closed,5000,500,School,lightningdamage,BC,VF,6,IOW,Iowa
132534,20081656,2010,Closed,14526.67,2500,School,powersurgedamagedproperty,BC,VF,0,CAL,Calumet
132646,20081656,2006,Closed,2871.5,500,School,lightningdamageatES/MS,BC,VF,6,GRA,Grant
132702,20081656,2007,Closed,39747.51,2500,School,water&molddamageatEastES,BC,VS,0,JEF,Jefferson
132702,20081656,2007,Closed,20000,2500,School,water&molddamageatEastES,BC,VS,0,JEF,Jefferson
132702,20081656,2007,Closed,9133.17,2500,School,waterdamage,BC,VS,0,JEF,Jefferson
132702,20081656,2007,Closed,4403.95,2500,School,vandalismdamage,BC,VE,0,JEF,Jefferson
132702,20081656,2007,Closed,2754.4,2500,School,lightningdamageatMS,BC,VF,0,JEF,Jefferson
132702,20081656,2008,Closed,3824.2,2500,School,lightningdamageatMS,BC,VF,0,JEF,Jefferson
132702,20081656,2008,Closed,3866.25,2500,School,powersurgeatEastElem,BC,VS,0,JEF,Jefferson
132702,20081656,2008,Closed,2000,2500,School,powersurgeatEastElem,BC,VS,0,JEF,Jefferson
132702,20081656,2008,Closed,2000,2500,School,powersurgeatEastElem,BC,VS,0,JEF,Jefferson
132702,20081656,2008,Closed,2000,2500,School,powersurgeatEastElem,BC,VS,0,JEF,Jefferson
132702,20081656,2010,Closed,79953.22,2500,School,Windowtopoolgaveway,BC,VS,0,JEF,Jefferson
132730,20081656,2007,Closed,26115.23,1000,School,roofcollapseatHS,BC,VS,5,JEF,Jefferson
132730,20081656,2007,Closed,20000,1000,School,roofcollapseatHS,BC,VS,5,JEF,Jefferson
132730,20081656,2009,Closed,3542.15,1000,School,lightningdamagetophoneandcomputersystems,BC,VE,5,JEF,Jefferson
132730,20081656,2010,Closed,1162.81,1000,School,vandalismathighschool,BC,VE,5,JEF,Jefferson
132730,20081656,2010,Closed,1314.74,1000,School,freezerdown-lostcontents,BC,VE,5,JEF,Jefferson
132730,20081656,2010,Closed,1000,1000,School,freezerdown-lostcontents,BC,VE,5,JEF,Jefferson
132730,20081656,2010,Closed,1800,1000,School,vandalsletwagongodownhill-dmgdwagon/hoop,BC,VE,5,JEF,Jefferson
132737,20081656,2006,Closed,3108.13,1000,School,lightningdamageatSpringSt.,BC,VF,0,GRE,Green
132737,20081656,2007,Closed,9936.51,1000,School,lightningdamageatHS,BC,VF,0,GRE,Green
132737,20081656,2007,Closed,7961.36,1000,School,lightningdamagetocontrols,BC,VF,0,GRE,Green
132798,20081656,2006,Closed,1049,500,School,laptopdamagedatMcKinleyMS,BC,VS,2,KEN,Kenosha
132798,20081656,2006,Closed,1028.95,500,School,laptopdamagedatBradfordHS,BC,VE,2,KEN,Kenosha
132798,20081656,2006,Closed,585,500,School,projectorstolenfromHS,BC,VE,2,KEN,Kenosha
132798,20081656,2006,Closed,6170,500,School,powersurgeatLincolnES,BC,VS,2,KEN,Kenosha
132798,20081656,2006,Closed,722.5,500,School,frozenwaterpipeatBainSLA,BC,VS,2,KEN,Kenosha
132798,20081656,2006,Closed,1223,500,School,theftoflaptopfromBradfordHS,BC,VE,2,KEN,Kenosha
132798,20081656,2006,Closed,1113.5,500,School,windowbrokenatWhittierES,BC,VE,2,KEN,Kenosha
132798,20081656,2006,Closed,1026.22,500,School,theftofcomputerfromBradfordHS,BC,VE,2,KEN,Kenosha
132798,20081656,2006,Closed,618.35,500,School,windowdamagedatBullenMS,BC,VE,2,KEN,Kenosha
132798,20081656,2006,Closed,1014.25,500,School,theftoftennisnetsfromTremperHS,BC,VE,2,KEN,Kenosha
132798,20081656,2006,Closed,909.78,500,School,laptop#4damaged,BC,VE,2,KEN,Kenosha
132798,20081656,2006,Closed,662.99,500,School,windowdamagedatLanceMS,BC,VE,2,KEN,Kenosha
132798,20081656,2006,Closed,1205.95,500,School,vandalismdamageatReutherHS,BC,VE,2,KEN,Kenosha
132798,20081656,2006,Closed,611,500,School,windowbrokenatBradfordHS,BC,VE,2,KEN,Kenosha
132798,20081656,2006,Closed,909.78,500,School,laptop#11damaged,BC,VE,2,KEN,Kenosha
132798,20081656,2006,Closed,883.83,500,School,vandalismatDLA,BC,VE,2,KEN,Kenosha
132798,20081656,2006,Closed,909.78,500,School,laptop#6damaged,BC,VE,2,KEN,Kenosha
132798,20081656,2006,Closed,862,500,School,vandalismdamageatEdwardBain,BC,VE,2,KEN,Kenosha
132798,20081656,2006,Closed,9638,500,School,waterdamageatTremperHS,BC,VS,2,KEN,Kenosha
132798,20081656,2006,Closed,909.78,500,School,laptop#3damaged,BC,VE,2,KEN,Kenosha
132798,20081656,2006,Closed,1049,500,School,theftoflaptopfromBradfordHigh,BC,VE,2,KEN,Kenosha
132798,20081656,2006,Closed,909.78,500,School,laptop#9damaged,BC,VE,2,KEN,Kenosha
132798,20081656,2006,Closed,909.78,500,School,laptop#1damaged,BC,VE,2,KEN,Kenosha
132798,20081656,2006,Closed,872.78,500,School,vandalismdamageatHarveyES,BC,VE,2,KEN,Kenosha
132798,20081656,2006,Closed,855,500,School,printerstolenfromES,BC,VE,2,KEN,Kenosha
132798,20081656,2006,Closed,594.96,500,School,vandalismdamageatBradfordHS,BC,VE,2,KEN,Kenosha
132798,20081656,2006,Closed,1049,500,School,laptopstolenfromLincolnMS,BC,VE,2,KEN,Kenosha
